ID	Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B
Q5SQN1-1	SNAP47	-0.033136208	3.339416849	-0.437693468	0.675616494	0.995939725	-5.768622278
Q9BU89	DOHH	-0.058545923	3.363573452	-1.009577868	0.34837904	0.980500362	-5.76867205
P48060-1	GLIPR1	-0.000223378	3.374850346	-0.001450974	0.998885302	0.999373755	-5.768951504
Q9NY97-1	B3GNT2	-0.022171819	3.292927975	-0.177579666	0.864396247	0.996484411	-5.769184284
Q92994	BRF1	-0.045643621	3.330426454	-1.245601797	0.255440022	0.980500362	-5.769186644
Q6PID8-1	KLHDC10	0.00943955	3.338595782	0.134611427	0.896944259	0.996736827	-5.76959856
Q8NCF5-1	NFATC2IP	-0.053107629	3.353854161	-1.113235699	0.304622529	0.980500362	-5.770319197
O00308	WWP2	0.061952402	3.315260265	1.331672353	0.227252297	0.980500362	-5.770541087
P09234	SNRPC	0.055103767	3.296412675	1.247424222	0.254813105	0.980500362	-5.770629451
Q9BRX2	PELO	-0.050134202	3.345182084	-1.297947975	0.237955141	0.980500362	-5.770670184
P82970	HMGN5	0.09294756	3.287637757	1.157196968	0.287475666	0.980500362	-5.770881726
Q5VT66-2	MTARC1	0.059926719	3.331427005	0.572393038	0.586073987	0.990295568	-5.771506174
O43813	LANCL1	-0.097356976	3.355377426	-1.374182814	0.21436854	0.980500362	-5.771991476
Q587I9	SFT2D3	0.002162809	3.313095239	0.018720678	0.985618962	0.998416241	-5.772970023
Q9NQ34	TMEM9B	-0.026650969	3.328450572	-0.227232732	0.827141703	0.996484411	-5.773071886
Q9NPE3	NOP10	0.081790954	3.363409209	0.959333342	0.371310719	0.980500362	-5.773175886
O00212	RHOD	0.016763565	3.326888405	0.161546226	0.876511787	0.996496084	-5.77370918
Q5BKT4	ALG10	0.029242128	3.308491089	0.17097059	0.869385753	0.996484411	-5.773797653
Q9UKL6	PCTP	0.049664217	3.346709317	0.705248323	0.504851018	0.980500362	-5.774191159
Q8NE01	CNNM3	0.119793739	3.287445118	1.229105341	0.261175439	0.980500362	-5.774363617
Q15208	STK38	0.098019226	3.317959354	1.28826536	0.24110856	0.980500362	-5.774598483
Q8WW01	TSEN15	-0.039605926	3.353567964	-0.499805102	0.633490567	0.995808609	-5.774659608
Q32P44	EML3	-0.053155932	3.338450247	-1.486053943	0.183538678	0.980500362	-5.774685862
Q9BQ13	KCTD14	-0.047122939	3.324721347	-0.863203912	0.41838	0.980500362	-5.774740942
Q9H5J8	TAF1D	-0.04933448	3.296794519	-0.847824962	0.426301762	0.980500362	-5.775092807
Q9Y3D8	AK6	0.045502586	3.360376473	0.691227119	0.513066438	0.980500362	-5.775622757
Q14061	COX17	-0.037950736	3.208132646	-0.22046355	0.832194664	0.996484411	-5.775762482
O43293-1	DAPK3	0.044962736	3.320757213	1.061250556	0.325975153	0.980500362	-5.775857916
Q9UGK3-2	STAP2	-0.03267104	3.352907044	-0.546777039	0.602573702	0.991606664	-5.775942124
Q14CZ7	FASTKD3	-0.070900218	3.36891864	-1.238473612	0.257904899	0.980500362	-5.776138279
Q08J23	NSUN2	-0.051187116	3.325666419	-1.095311413	0.311851883	0.980500362	-5.776785081
Q99933	BAG1	-0.071497215	3.355988315	-1.032457052	0.338312737	0.980500362	-5.776978788
Q9HDC5	JPH1	0.066458146	3.284799237	0.842746124	0.42894162	0.980500362	-5.77699844
Q9H2U1	DHX36	-0.046622406	3.315900741	-1.677371268	0.140111708	0.980500362	-5.777323793
Q99757	TXN2	-0.088969672	3.3242163	-0.931816056	0.384354025	0.980500362	-5.777404201
O95352	ATG7	-0.061720751	3.338323222	-1.730517764	0.129892128	0.980500362	-5.778458537
Q9BY44-1	EIF2A	0.066662314	3.336347731	1.797896453	0.117961701	0.980500362	-5.778658749
Q6IQ23-2	PLEKHA7	0.034193004	3.297854625	0.490357709	0.639808992	0.995808609	-5.779065192
P17480-1	UBTF	0.038537599	3.27883843	0.569719248	0.587784025	0.990673314	-5.779224803
Q5H9L2	TCEAL5	-0.021631754	3.334979396	-0.223593953	0.829856839	0.996484411	-5.779429171
Q9BRG1	VPS25	0.065216767	3.355843813	1.047813086	0.331687213	0.980500362	-5.779773592
Q8N5M1	ATPAF2	0.054717759	3.375897692	0.694965202	0.510867761	0.980500362	-5.780459353
Q92536	SLC7A6	0.051251936	3.281859899	0.343282559	0.742093171	0.996350978	-5.780499347
O00746	NME4	0.058003114	3.393701127	0.457905447	0.661758899	0.995939725	-5.781130095
Q8NI35	PATJ	0.039888038	3.320472621	1.423769398	0.200167785	0.980500362	-5.781155475
Q53RE8	ANKRD39	-0.103942055	3.38467987	-1.161572052	0.285814082	0.980500362	-5.781353789
Q8WWA1-3	TMEM40	0.054836016	3.276984966	0.542193936	0.605553024	0.991606664	-5.781400818
Q6Y1H2	HACD2	-0.002069382	3.291468971	-0.015378194	0.988186367	0.998416241	-5.781590437
Q9H2P9-5	DPH5	-0.010933629	3.329501817	-0.127448853	0.902392755	0.996736827	-5.78188234
Q9Y2G8	DNAJC16	0.057195345	3.257206458	0.480741991	0.646273481	0.995939725	-5.781964754
O60613-1	SELENOF	0.034732985	3.319821684	0.497001231	0.63536237	0.995808609	-5.782130317
Q6PK81-1	ZNF773	-0.01737947	3.33226112	-0.245840249	0.813298301	0.996484411	-5.782610305
Q3MIT2	PUS10	0.052085611	3.344383527	0.773799582	0.465940202	0.980500362	-5.783281376
Q66K74	MAP1S	-0.053918794	3.338696061	-1.4743657	0.186559784	0.980500362	-5.783361691
O94855-2	SEC24D	0.043195048	3.332440177	1.336309952	0.225814174	0.980500362	-5.783391802
Q9HAB8-1	PPCS	-0.07513407	3.380038052	-0.926782368	0.386777286	0.980500362	-5.783577425
Q9C086	INO80B	-0.044104374	3.290689154	-0.901088006	0.399326796	0.980500362	-5.783720803
Q96LX8	ZNF597	0.050697049	3.299110454	0.588393958	0.575900727	0.990295568	-5.783739583
Q9NV66	TYW1	0.075285585	3.298071624	1.06229892	0.325532861	0.980500362	-5.784246178
Q86YS7-3	C2CD5	0.038584601	3.326072223	1.416835252	0.202101278	0.980500362	-5.78457137
Q9UHD9	UBQLN2	-0.082485602	3.317980971	-1.220436776	0.264233298	0.980500362	-5.785123152
Q8N428	GALNT16	0.017051306	3.301595021	0.179113798	0.863239009	0.996484411	-5.785148693
O75607	NPM3	0.078586177	3.310504653	1.003743578	0.350983471	0.980500362	-5.785519785
Q05086	UBE3A	-0.043381316	3.341203187	-1.401061026	0.206562597	0.980500362	-5.785561588
P08708	RPS17	-0.03611638	3.327994893	-1.639872094	0.147778329	0.980500362	-5.785647852
P23434	GCSH	0.059385823	3.341459315	1.256700927	0.25164243	0.980500362	-5.785651118
Q6PIY7-1	TENT2	-0.046329852	3.31037165	-0.580189155	0.581104344	0.990295568	-5.785743043
Q9HBL8	NMRAL1	0.098060436	3.393416949	1.192717392	0.274217156	0.980500362	-5.785976312
Q8NG68	TTL	0.066825594	3.363278964	1.024530625	0.341773715	0.980500362	-5.786539652
Q8WV22	NSMCE1	0.046428392	3.304030518	0.924635401	0.387814366	0.980500362	-5.786602386
A5YKK6	CNOT1	0.003319395	3.326392259	0.048680694	0.962618468	0.998236945	-5.786691804
P54652	HSPA2	0.050789469	3.330400287	1.161624211	0.285794321	0.980500362	-5.787238881
Q13232	NME3	0.047795837	3.334909209	0.434144503	0.678064076	0.99618691	-5.787825593
Q9BT40	INPP5K	0.038956389	3.332672588	0.928159667	0.386113095	0.980500362	-5.788538973
Q15751	HERC1	-0.064739839	3.339823068	-1.483687806	0.18414662	0.980500362	-5.788742501
O75317	USP12	-0.012455288	3.319147655	-0.196509696	0.850143012	0.996484411	-5.788798451
Q15041	ARL6IP1	-0.081063742	3.344472576	-0.738047914	0.485971771	0.980500362	-5.789037846
Q15555	MAPRE2	0.033058199	3.357843577	0.54357183	0.60465644	0.991606664	-5.789310214
Q6ZPD9-1	DPY19L3	0.020628693	3.314718092	0.174532055	0.866696215	0.996484411	-5.789521379
O15040	TECPR2	-0.008392194	3.3454568	-0.12713441	0.902632082	0.996736827	-5.789688287
Q9UK76	JPT1	-0.119960075	3.283021525	-1.099397175	0.310191738	0.980500362	-5.790346617
Q9Y547	HSPB11	-0.05666837	3.37130521	-0.704726155	0.505155423	0.980500362	-5.790892802
P22413	ENPP1	0.099192542	3.306876194	1.01516898	0.34589748	0.980500362	-5.791292869
Q9UPV9	TRAK1	0.020571942	3.323388751	0.341528628	0.743353373	0.996350978	-5.791318705
Q13428-7	TCOF1	-0.008301784	3.287100732	-0.113912594	0.912705009	0.996736827	-5.792519468
Q6DD88	ATL3	0.07817455	3.293552933	1.694580561	0.136721265	0.980500362	-5.792809069
Q86UW9	DTX2	-0.04965062	3.355602189	-0.662319804	0.530274634	0.982512816	-5.793058091
O95433	AHSA1	0.068893678	3.34517661	1.742085057	0.12776444	0.980500362	-5.793159933
O43805	SSNA1	-0.078554887	3.291406573	-0.612628069	0.560691912	0.989722772	-5.793354411
Q9H2D1	SLC25A32	-0.140506532	3.390531391	-0.767478337	0.469440174	0.980500362	-5.793521077
Q9BR77-1	CCDC77	-0.08883135	3.344802809	-0.816312427	0.442871208	0.980500362	-5.79409315
Q6NVV7	CDPF1	-0.037171172	3.340065929	-0.588836275	0.57562098	0.990295568	-5.794713694
Q9NV64-1	TMEM39A	0.057484128	3.291601087	0.479013831	0.647438843	0.995939725	-5.794761686
Q8N531-1	FBXL6	0.03767394	3.296524403	0.809950432	0.446271266	0.980500362	-5.795017893
P42345	MTOR	-0.027569101	3.328061685	-1.830812283	0.112526162	0.980500362	-5.795051842
Q8NBJ7-1	SUMF2	0.069681515	3.342458449	1.182512959	0.277972247	0.980500362	-5.795282678
O75815-1	BCAR3	0.047953582	3.326953127	1.526460027	0.173437681	0.980500362	-5.795288031
Q9HCD6-2	TANC2	0.042374336	3.320672662	0.727793208	0.491823021	0.980500362	-5.795342571
Q96BR1-1	SGK3	-0.028328665	3.348332347	-0.479148966	0.647347677	0.995939725	-5.795912966
Q8NCC3	PLA2G15	0.045297125	3.317946969	0.74724039	0.480766501	0.980500362	-5.796024472
Q8IY67-2	RAVER1	-0.060590131	3.334822016	-1.459165701	0.190556598	0.980500362	-5.796205257
Q13686	ALKBH1	0.056814473	3.373835497	0.783905651	0.460382099	0.980500362	-5.796634441
Q96GS4	BORCS6	-0.02773004	3.325991677	-0.401826487	0.700543841	0.996350978	-5.796636292
Q9ULE3-1	DENND2A	-0.038484239	3.332948866	-1.090611821	0.313770414	0.980500362	-5.796670065
P61803	DAD1	-0.060363917	3.291119222	-0.320559555	0.75848483	0.996350978	-5.796836692
P53778	MAPK12	0.056376282	3.378513049	0.785502486	0.459508101	0.980500362	-5.796892597
Q9Y5Y5-2	PEX16	0.060630398	3.32231611	0.689137144	0.51429839	0.980500362	-5.797081719
Q69YH5-1	CDCA2	0.073302972	3.302860321	1.504685314	0.178815622	0.980500362	-5.79714142
Q9UHN1	POLG2	-0.053065222	3.348441073	-0.569373635	0.588005272	0.990783435	-5.79724341
Q86SQ7	SDCCAG8	0.018396514	3.332589477	0.250835113	0.809594348	0.996484411	-5.798080176
P98160	HSPG2	0.064477924	3.290527229	0.879627349	0.410039554	0.980500362	-5.798194201
Q9UKM9-1	RALY	0.053443801	3.311606196	1.604565484	0.155357744	0.980500362	-5.798510115
Q15386-1	UBE3C	-0.039177285	3.326004883	-1.500820307	0.179786118	0.980500362	-5.798540377
Q7KZN9	COX15	-0.040458647	3.385870262	-0.247157286	0.812321141	0.996484411	-5.798610328
Q86Y39-2	NDUFA11	0.097137797	3.39112181	0.803175049	0.449912487	0.980500362	-5.798757844
Q7L1W4	LRRC8D	0.080945555	3.285837799	0.852563264	0.423849527	0.980500362	-5.798779127
Q9BX95	SGPP1	0.033052453	3.294143887	0.276156895	0.790900319	0.996484411	-5.798798081
Q5W111	SPRYD7	0.054693302	3.312856667	0.755025528	0.476387722	0.980500362	-5.798852724
P98173-1	FAM3A	0.023316773	3.336102839	0.249928733	0.810266086	0.996484411	-5.798880846
P08237-3	PFKM	-0.136208541	3.358388291	-1.720797151	0.131706399	0.980500362	-5.798925486
O60303	KIAA0556	-0.001424643	3.32959566	-0.017769951	0.98634921	0.998416241	-5.79900136
Q9C0B0	UNK	0.065055441	3.326608356	1.247817075	0.254678137	0.980500362	-5.799050784
Q9H6U6-8	BCAS3	-0.05479326	3.358972532	-1.357627068	0.219306845	0.980500362	-5.799512535
Q96H79	ZC3HAV1L	-0.060842264	3.354815238	-1.091558386	0.313383221	0.980500362	-5.799575361
Q86T82	USP37	0.051089112	3.322381205	0.936470306	0.382123696	0.980500362	-5.799576075
Q8WUH1	CHURC1	0.052354072	3.356734727	0.728995414	0.491134629	0.980500362	-5.799585763
P24666-1	ACP1	-0.072798321	3.35843092	-1.126301223	0.299440181	0.980500362	-5.800110656
O00469-2	PLOD2	0.076550995	3.310604305	1.048264483	0.331494036	0.980500362	-5.800358726
Q53H96	PYCR3	-0.068940192	3.354451172	-1.046779301	0.332129966	0.980500362	-5.80040267
P08651	NFIC	-0.015644982	3.315974796	-0.237714786	0.819334814	0.996484411	-5.8006582
Q96II8-2	LRCH3	0.03832359	3.308627724	1.411281926	0.203661887	0.980500362	-5.800993354
P53985	SLC16A1	0.138827196	3.225808837	0.985914916	0.359036997	0.980500362	-5.801278491
Q8IYW5	RNF168	0.059434576	3.287313597	0.816406811	0.442820905	0.980500362	-5.801338603
O75063	FAM20B	0.071625272	3.306381085	0.847918655	0.426253173	0.980500362	-5.801351179
Q9BT17-1	MTG1	0.068316352	3.359177668	1.147134696	0.29132781	0.980500362	-5.801419905
Q15573-1	TAF1A	0.02993603	3.276262933	0.362325747	0.72846664	0.996350978	-5.801447488
P31949	S100A11	-0.069988458	3.334093912	-0.805450093	0.448687509	0.980500362	-5.801614529
Q8N8Q8-1	COX18	-0.001307891	3.37970416	-0.007978795	0.993870432	0.999313005	-5.802094342
Q7KZI7-1	MARK2	0.098622405	3.307222469	0.563892186	0.59152066	0.991606664	-5.802663214
Q9NV31	IMP3	0.090546239	3.331807174	1.116907641	0.303158665	0.980500362	-5.802706531
Q8NA19-1	L3MBTL4	0.031594159	3.353127236	0.43516093	0.677362653	0.995939725	-5.802938243
Q15691	MAPRE1	-0.064264748	3.329641475	-1.618015598	0.152428173	0.980500362	-5.802941259
Q9Y4K0	LOXL2	0.08343339	3.291592581	1.567655912	0.163670615	0.980500362	-5.802953301
Q8N3Z3-1	GTPBP8	-0.017323361	3.383758445	-0.116990921	0.91035818	0.996736827	-5.80295639
Q9HC98-2	NEK6	0.057822676	3.376517606	0.973873956	0.364557174	0.980500362	-5.803335166
O00203-1	AP3B1	-0.059211484	3.328752907	-1.813083709	0.115422778	0.980500362	-5.803437445
Q8WV44-1	TRIM41	0.046398931	3.31005678	0.741038958	0.484273937	0.980500362	-5.80345108
Q13148-1	TARDBP	0.058830824	3.300748865	1.518287055	0.175438501	0.980500362	-5.803621089
Q16533	SNAPC1	0.036630548	3.322566829	0.762044255	0.472463328	0.980500362	-5.80381002
P05362	ICAM1	-0.026164762	3.318014244	-0.291157611	0.779895067	0.996350978	-5.804038971
Q9NPH0-1	ACP6	0.055388956	3.334127151	1.116791092	0.303205039	0.980500362	-5.804146599
Q8WTV0-2	SCARB1	0.085340221	3.300017006	0.987026596	0.358530647	0.980500362	-5.804159981
Q9Y2G9	SBNO2	0.039895372	3.317741008	0.630798321	0.549448506	0.987829529	-5.804690941
Q9BY50	SEC11C	0.047518968	3.316700776	0.459739727	0.660508277	0.995939725	-5.804704597
Q9H0V1	TMEM168	0.035158059	3.308504527	0.326242406	0.754372329	0.996350978	-5.805023099
P18077	RPL35A	-0.091822367	3.295219449	-1.481343259	0.184750835	0.980500362	-5.805028627
Q15599	SLC9A3R2	0.008338785	3.288054376	0.100591574	0.922871164	0.996736827	-5.805207177
Q9UKB1-1	FBXW11	0.008919245	3.330181389	0.125987449	0.903505143	0.996736827	-5.805299725
Q99618	CDCA3	-0.048494885	3.289479162	-0.950175715	0.375613269	0.980500362	-5.805352022
Q01459	CTBS	0.036383804	3.341632383	0.682787449	0.518052962	0.980522052	-5.805469538
P10075	GLI4	0.032814753	3.306538031	0.473787815	0.650969462	0.995939725	-5.805752276
Q9BZQ6	EDEM3	-0.154287303	3.323395326	-1.315619852	0.232292775	0.980500362	-5.80589601
Q9ULT8	HECTD1	-0.046873161	3.333920165	-1.926763892	0.098040252	0.980500362	-5.806144886
Q9NX47	MARCHF5	-0.007748665	3.341559805	-0.05229301	0.959847409	0.998236945	-5.806398001
P16989-1	YBX3	-0.066925221	3.333564527	-1.183683457	0.277539326	0.980500362	-5.807096736
Q96AY4	TTC28	-0.046176403	3.355191167	-1.529876245	0.172607628	0.980500362	-5.807101692
Q92759	GTF2H4	-0.053492539	3.305518137	-1.309985241	0.234085222	0.980500362	-5.807232995
Q13217	DNAJC3	0.082850657	3.276371604	1.583472565	0.160058648	0.980500362	-5.807555605
Q6SJ93-1	FAM111B	0.044161553	3.313574113	1.564195252	0.164470986	0.980500362	-5.807701511
O75150	RNF40	-0.040432228	3.319169528	-1.584911408	0.159733791	0.980500362	-5.807796081
Q96PC5	MIA2	0.101088936	3.265099909	1.438893507	0.196008556	0.980500362	-5.807830665
Q9H0U4	RAB1B	0.069684853	3.29228401	1.231253661	0.260422316	0.980500362	-5.807901594
Q96AB6	NTAN1	0.051885131	3.337222895	0.875058661	0.412347331	0.980500362	-5.807957868
Q9H825-1	METTL8	0.041966055	3.334493685	0.809819579	0.446341392	0.980500362	-5.808068888
P28702-3	RXRB	0.040031718	3.332137122	0.937373957	0.381691808	0.980500362	-5.808443844
Q86X27-1	RALGPS2	-0.040612868	3.331828559	-1.07614837	0.319735308	0.980500362	-5.808526663
Q9NVA1	UQCC1	-0.050535676	3.352641942	-0.729318657	0.490949648	0.980500362	-5.808644732
Q9Y343	SNX24	0.055834163	3.36516645	0.919035956	0.390529034	0.980500362	-5.809318361
A4D1P6-1	WDR91	-0.037998038	3.33670598	-0.780795935	0.462087455	0.980500362	-5.80940568
Q96N06-2	SPATA33	0.033191487	3.34028021	0.440123689	0.673942918	0.995939725	-5.809448398
Q9UK39	NOCT	0.05638812	3.380446761	0.918762014	0.390662212	0.980500362	-5.809666913
Q9NX02	NLRP2	-0.046703958	3.345250974	-1.61207062	0.153716584	0.980500362	-5.809781954
Q9BRX9	WDR83	0.033050727	3.319418504	0.540722719	0.606511149	0.991606664	-5.809931969
Q8IX07	ZFPM1	0.01480695	3.321070682	0.192104722	0.853454499	0.996484411	-5.81001193
Q9NQ50	MRPL40	-0.056064705	3.356828625	-0.79254232	0.455668739	0.980500362	-5.810117799
Q12981	BNIP1	0.076212899	3.298271914	1.362996549	0.217694227	0.980500362	-5.810798598
Q5VY43	PEAR1	0.06993326	3.303821079	1.057301216	0.327645683	0.980500362	-5.810841476
P55789	GFER	-0.0550029	3.328683493	-0.786565003	0.458927191	0.980500362	-5.810894312
Q93074-2	MED12	0.061447607	3.302413669	1.646014912	0.146495794	0.980500362	-5.811090097
Q9P016	THYN1	0.069492316	3.336932762	1.416264575	0.202261152	0.980500362	-5.811116773
P23470	PTPRG	0.081460878	3.280908413	0.736896126	0.486626635	0.980500362	-5.811333425
Q9Y375	NDUFAF1	0.097965559	3.403866441	1.173469285	0.281336376	0.980500362	-5.811424458
Q9NRW1	RAB6B	-0.017497665	3.324117774	-0.198714726	0.848486585	0.996484411	-5.811488328
Q8ND04-2	SMG8	0.07560898	3.315835155	1.438712163	0.196057959	0.980500362	-5.811829748
Q03468-2	ERCC6	-0.043820347	3.324790008	-0.960689039	0.370677001	0.980500362	-5.812064861
Q9NZD2	GLTP	-0.082552341	3.345900652	-1.05994806	0.326525336	0.980500362	-5.812172615
Q9BRR6-1	ADPGK	0.052438964	3.302516665	0.910175821	0.394853737	0.980500362	-5.81234776
Q9H160	ING2	-0.01766487	3.282672892	-0.273005011	0.793219394	0.996484411	-5.812366149
Q5HYA8	TMEM67	0.004616584	3.279789124	0.038307256	0.970579058	0.998416241	-5.812576348
Q567V2-1	MPV17L2	-0.034699014	3.38404867	-0.170609979	0.869658184	0.996484411	-5.812632483
Q8N0U8	VKORC1L1	0.010663403	3.28357302	0.077771234	0.940322187	0.996736827	-5.81271292
Q96JK2	DCAF5	-0.042302038	3.335110819	-0.688698295	0.514557315	0.980500362	-5.812839791
Q9Y4F5	CEP170B	-0.061205486	3.337607746	-1.121222558	0.301445884	0.980500362	-5.813039839
Q9UHY8-1	FEZ2	0.066512315	3.315923889	0.613028584	0.560442594	0.989722772	-5.81315648
O95905-3	ECD	-0.045111876	3.357514688	-1.162327029	0.285528169	0.980500362	-5.813829468
P53384	NUBP1	-0.066782157	3.344682995	-0.963465708	0.369381656	0.980500362	-5.814431205
O15431	SLC31A1	0.061724385	3.337153677	0.395589262	0.704921025	0.996350978	-5.815585534
Q6P597-3	KLC3	0.032370407	3.319663349	0.426590495	0.683287819	0.996350978	-5.81582484
Q9H3L0	MMADHC	-0.054648738	3.362956358	-0.953714446	0.373946146	0.980500362	-5.815950303
Q8NB37	GATD1	0.010668078	3.355138188	0.126715503	0.902950935	0.996736827	-5.815990278
Q0VG06	FAAP100	-0.044153638	3.347410174	-0.435008534	0.677467797	0.995939725	-5.816135263
Q9Y6X2	PIAS3	0.008910203	3.322871344	0.131930671	0.898982793	0.996736827	-5.816422307
Q92628	KIAA0232	-0.013329313	3.318305675	-0.19364485	0.852296323	0.996484411	-5.816437832
Q9NP97	DYNLRB1	-0.205068616	3.282816461	-1.397158113	0.207680019	0.980500362	-5.816535906
Q9HD40-1	SEPSECS	0.002284935	3.33552241	0.036007075	0.972344747	0.998416241	-5.816555432
Q9NPA8-1	ENY2	-0.067468414	3.319308277	-1.217241442	0.265368155	0.980500362	-5.816641338
Q96EL3	MRPL53	-0.043489156	3.35552229	-0.646445301	0.539877866	0.983813933	-5.816734236
Q9H813-2	PACC1	-0.009695915	3.318605852	-0.095464079	0.926788587	0.996736827	-5.816893475
Q9UNA4	POLI	-0.033631074	3.348944127	-0.456974454	0.662394104	0.995939725	-5.81736874
Q15596	NCOA2	-0.082848618	3.329909848	-1.21362737	0.266656742	0.980500362	-5.817634228
Q9H7X7	IFT22	-0.08853916	3.376865366	-0.932332858	0.384105885	0.980500362	-5.817788012
Q02218	OGDH	0.061186011	3.362955848	1.617857508	0.152462303	0.980500362	-5.818145479
Q9C091	GREB1L	0.010796898	3.347078541	0.141152563	0.891973746	0.996736827	-5.818279441
Q8TD55	PLEKHO2	-0.037850454	3.306462492	-0.669440833	0.526001956	0.980864133	-5.818295379
P23497	SP100	-0.048538005	3.317830428	-1.195017374	0.273376747	0.980500362	-5.818918249
O60449-2	LY75	-0.039100719	3.323558814	-0.446548924	0.669527832	0.995939725	-5.818929058
Q14814-1	MEF2D	-0.037435262	3.333798346	-0.751810715	0.478192612	0.980500362	-5.819462176
Q9Y4D8-5	HECTD4	-0.033864222	3.331292105	-0.585121803	0.577972704	0.990295568	-5.819799205
Q8IXQ6-2	PARP9	0.042226423	3.316075071	0.77800181	0.46362347	0.980500362	-5.8198095
Q9Y283-1	INVS	-0.01286201	3.369623583	-0.171146387	0.869252951	0.996484411	-5.819813878
Q96CN5	LRRC45	-0.055644804	3.336330893	-0.57393724	0.585087691	0.990295568	-5.820001321
Q9BV79	MECR	-0.071315894	3.357577131	-0.82017749	0.440814586	0.980500362	-5.820064225
Q9H147	DNTTIP1	-0.034382463	3.315206221	-0.617193073	0.55785419	0.989372774	-5.820145019
Q8IVB5	LIX1L	-0.04176378	3.348962457	-0.741979559	0.483740841	0.980500362	-5.820281113
Q9NX18	SDHAF2	0.050016548	3.348255028	0.365926399	0.725901914	0.996350978	-5.820924438
